Index	Area	Diameter	Ellipse ratio	Circularity	Convexity	Elongation	Red cursor	Green cursor
2453	7.53729	3.09787	0.91368	0.896321	0.986123	100	0	0
2454	3.81006	2.20252	0.728347	0.893791	0.973634	100	0	0
2455	19.2988	4.95701	0.851545	0.975733	0.95798	100	0	0
2456	8.61404	3.31176	0.748144	0.962591	0.989076	100	0	0
2457	3.89288	2.22634	0.915426	0.903464	0.99983	100	0	0
2458	13.2524	4.10773	0.704522	0.862786	0.955381	62.8034	0	0
2459	5.71509	2.69753	0.536245	0.893106	0.963516	100	0	0
2460	6.70901	2.9227	0.512262	0.749689	0.867832	30.4385	0	0
2461	4.22419	2.31914	0.645385	0.907404	0.971056	100	0	0
2462	5.30095	2.59796	0.827072	0.905646	0.976447	100	0	0
2463	10.1049	3.58692	0.979819	0.923793	0.988503	100	0	0
2464	35.2844	6.70265	0.863217	0.858914	0.94366	60.4687	0	0
2465	4.72116	2.45177	0.743954	0.979844	0.993466	100	0	0
2466	8.7797	3.34345	0.882913	0.890815	0.956586	100	0	0
2467	21.2038	5.19591	0.783776	0.845116	0.971635	53.723	0	0
2468	6.9575	2.97633	0.826453	0.975258	1	100	0	0
2469	3.31309	2.05386	0.823173	0.915656	0.975241	100	0	0
2470	9.93928	3.5574	0.305484	0.646766	0.886406	18.7886	0	0
2471	4.05854	2.27321	0.776816	0.90849	0.985133	100	0	0
2472	5.88074	2.73635	0.689487	0.813272	0.952617	43.131	0	0
2473	5.38378	2.61817	0.662806	0.868695	0.996562	66.9558	0	0
2474	4.96964	2.51546	0.762781	0.88864	0.999856	100	0	0
2475	4.38985	2.36418	0.824708	0.893009	0.972008	100	0	0
2476	42.5733	7.36247	0.562616	0.756362	0.918448	31.4793	0	0
2477	19.2159	4.94636	0.518441	0.810377	0.950899	42.3706	0	0
2478	5.05247	2.53634	0.703562	0.889038	0.950975	100	0	0
2479	16.317	4.55801	0.743384	0.875994	0.982816	73.6831	0	0
2480	26.4219	5.80012	0.686423	0.672743	0.805054	21.1414	0	0
2481	6.9575	2.97633	0.9085	0.968211	0.978595	100	0	0
2482	27.0845	5.8724	0.774786	0.850678	0.899065	56.2031	0	0
2483	25.8421	5.73613	0.325648	0.654492	0.877057	19.4574	0	0
2484	3.81006	2.20252	0.877693	0.893801	0.99983	100	0	0
2485	3.89288	2.22634	0.997975	0.953599	0.98337	100	0	0
2486	39.7571	7.1148	0.620799	0.824621	0.910208	46.3777	0	0
2487	10.2706	3.6162	0.690223	0.936684	0.962591	100	0	0
2488	52.9267	8.20904	0.737974	0.897529	0.930857	100	0	0
2489	8.69687	3.32764	0.747844	1	0.970755	100	0	0
2490	11.9271	3.89693	0.500125	0.718393	0.910435	26.1374	0	0
2491	4.63833	2.43017	0.763216	0.892351	1	100	0	0
2492	16.5655	4.59258	0.434126	0.691221	0.844748	23.0141	0	0
2493	3.72723	2.17845	0.706154	0.884023	0.955727	86.8318	0	0
2494	3.81006	2.20252	0.746926	0.981914	0.973634	100	0	0
2495	14.2463	4.25899	0.675641	0.741499	0.832495	29.2262	0	0
2496	7.95142	3.18183	0.632399	0.904853	0.959012	100	0	0
2497	15.9028	4.49979	0.467266	0.896382	0.963036	100	0	0
2498	9.93928	3.5574	0.652005	0.888065	0.998059	100	0	0
2499	4.30702	2.34177	0.810214	0.950301	1	100	0	0
2500	8.61404	3.31176	0.489334	0.820837	0.993395	45.2437	0	0
2501	10.8504	3.71687	0.744885	0.970674	0.975269	100	0	0
2502	32.0542	6.38848	0.684456	0.80821	0.932355	41.8175	0	0
2503	21.7008	5.25645	0.617319	0.892591	0.936693	100	0	0
2504	106.267	11.632	0.384569	0.746496	0.884373	29.9578	0	0
2505	41.9106	7.30495	0.697876	0.872191	0.92733	69.8841	0	0
2506	5.63226	2.67791	0.875301	0.977673	1	100	0	0
2507	5.13529	2.55704	0.932509	0.933549	0.97419	100	0	0
2508	21.3695	5.21617	0.682912	0.938056	0.958373	100	0	0
2509	19.7957	5.02043	0.823599	0.941419	0.97779	100	0	0
2510	7.37163	3.06363	0.934423	0.991538	0.967894	100	0	0
2511	20.7068	5.13466	0.793952	0.938871	0.937132	100	0	0
2512	6.12922	2.79356	0.749177	0.893166	1	100	0	0
2513	4.5555	2.40837	0.867727	0.922928	0.99946	100	0	0
2514	54.1691	8.30483	0.648711	0.639719	0.72792	18.1996	0	0
2515	9.11101	3.40595	0.740508	0.885847	0.940656	94.3116	0	0
2516	26.7532	5.83637	0.517079	0.648416	0.789206	18.9293	0	0
2517	28.9067	6.06673	0.924993	0.843334	0.939847	52.9827	0	0
2518	3.72723	2.17845	0.848998	0.870629	0.951023	68.5213	0	0
2519	5.71509	2.69753	0.892001	0.923089	1	100	0	0
2520	16.5655	4.59258	0.617115	0.825921	0.908696	46.7801	0	0
2521	10.5191	3.65969	0.855838	1	0.981399	100	0	0
2522	4.30702	2.34177	0.847442	0.987002	0.978356	100	0	0
2523	15.4887	4.44082	0.57693	0.83027	0.945995	48.1804	0	0
2524	39.84	7.1222	0.665857	0.889982	0.922724	100	0	0
2525	38.1834	6.97256	0.79432	0.670603	0.749716	20.9359	0	0
2526	59.0559	8.67135	0.670906	0.769663	0.865209	33.7133	0	0
2527	6.29488	2.83106	0.480867	0.905167	0.95692	100	0	0
2528	4.47268	2.38638	0.865855	0.901385	0.986772	100	0	0
2529	9.02818	3.39043	0.684585	0.761092	0.861698	32.2479	0	0
2530	5.30095	2.59796	0.536531	0.851294	0.941423	56.4952	0	0
2531	4.22419	2.31914	0.777917	0.926855	0.967501	100	0	0
2532	15.9028	4.49979	0.526818	0.74847	0.873331	30.2538	0	0
2533	147.847	13.7202	0.452163	0.718273	0.878489	26.1224	0	0
2534	25.2623	5.67142	0.747028	0.684642	0.781738	22.3263	0	0
2535	14.9917	4.36899	0.306795	0.652319	0.872748	19.2668	0	0
2536	29.1552	6.09275	0.70695	0.801865	0.910434	40.2701	0	0
2537	37.3551	6.89652	0.623124	0.710124	0.842008	25.1348	0	0
2538	4.14137	2.29629	0.492441	0.850152	0.995539	55.9565	0	0
2539	4.38985	2.36418	0.652465	0.868111	0.953266	66.5055	0	0
2540	4.88681	2.49441	0.966615	0.942193	1	100	0	0
2541	5.38378	2.61817	0.377052	0.730143	0.942651	27.6514	0	0
2542	5.79791	2.71701	0.709893	0.906232	0.977355	100	0	0
2543	9.52514	3.4825	0.885941	0.961035	0.969737	100	0	0
2544	10.2706	3.6162	0.607127	0.861909	0.978931	62.2517	0	0
2545	59.3044	8.68957	0.568188	0.670027	0.78935	20.881	0	0
2546	15.4887	4.44082	0.509911	0.714244	0.837926	25.6282	0	0
2547	3.47875	2.10459	0.853759	0.901444	0.99374	100	0	0
2548	19.4644	4.97824	0.663404	0.870088	0.959733	68.0708	0	0
2549	6.9575	2.97633	0.426309	0.781807	0.932266	35.9691	0	0
2550	5.96357	2.75555	0.659663	0.855938	0.950696	58.8303	0	0
2551	48.454	7.85452	0.491761	0.696188	0.794922	23.5498	0	0
2552	8.86252	3.35918	0.516109	0.780664	0.923513	35.7469	0	0
2553	12.8382	4.04304	0.802136	0.725043	0.86712	26.9807	0	0
2554	61.872	8.87569	0.76479	0.682862	0.767762	22.1443	0	0
2555	177.913	15.0508	0.551928	0.615973	0.72279	16.3494	0	0
2556	55.0802	8.37438	0.481497	0.580521	0.736614	13.922	0	0
2557	32.9653	6.47863	0.25438	0.641411	0.91645	18.3392	0	0
2558	17.1453	4.67226	0.550425	0.707949	0.825937	24.879	0	0
2559	14.4948	4.29597	0.921169	0.964362	0.928044	100	0	0
2560	15.2402	4.40505	0.263809	0.598936	0.845718	15.1371	0	0
2561	111.237	11.9009	0.97547	0.492015	0.622988	9.18637	0	0
2562	22.6119	5.36566	0.680841	0.79474	0.89254	38.648	0	0
2563	8.7797	3.34345	0.778439	0.890815	0.937074	100	0	0
2564	13.5837	4.15876	0.6313	0.822208	0.913342	45.6481	0	0
2565	3.89288	2.22634	0.915381	0.903464	0.966976	100	0	0
2566	5.4666	2.63824	0.838319	0.919696	1	100	0	0
2567	7.78577	3.14852	0.70772	0.950956	0.970575	100	0	0
2568	8.53122	3.2958	0.51856	0.825971	0.933341	46.7958	0	0
2569	7.95142	3.18183	0.451194	0.824163	0.969116	46.2375	0	0
2570	6.9575	2.97633	0.816414	0.87879	0.982686	77.1041	0	0
2571	4.72116	2.45177	0.779973	0.913002	1	100	0	0
2572	17.0624	4.66096	0.686205	0.793595	0.883817	38.3978	0	0
2573	19.0503	4.925	0.494526	0.771333	0.891267	34.0102	0	0
2574	4.22419	2.31914	0.791604	0.894112	0.972008	100	0	0
2575	47.8742	7.80739	0.68678	0.898624	0.911002	100	0	0
2576	18.8846	4.90354	0.732962	0.849067	0.939017	55.4564	0	0
2577	42.6561	7.36963	0.542519	0.774699	0.877136	34.6213	0	0
2578	10.6847	3.68839	0.588328	0.898751	0.976588	100	0	0
2579	29.735	6.15303	0.581938	0.794608	0.914968	38.6192	0	0
2580	35.6158	6.73405	0.69855	0.787413	0.834101	37.0918	0	0
2581	9.52514	3.4825	0.328982	0.6577	0.861431	19.7425	0	0
2582	16.8968	4.63828	0.785344	0.797898	0.892233	39.3529	0	0
2583	10.6847	3.68839	0.307381	0.718422	0.951551	26.141	0	0
2584	3.23027	2.02803	0.787724	0.889089	0.970951	100	0	0
2585	5.54943	2.65815	0.534873	0.816056	0.99336	43.8862	0	0
2586	4.14137	2.29629	0.761125	0.885313	0.95947	91.312	0	0
2587	5.13529	2.55704	0.654691	0.938948	0.976056	100	0	0
2588	12.2584	3.95069	0.448036	0.80416	0.961623	40.8178	0	0
2589	3.89288	2.22634	0.915416	0.903464	0.99983	100	0	0
2590	38.2662	6.98012	0.579905	0.63413	0.766115	17.7459	0	0
2591	20.0442	5.05184	0.536594	0.730143	0.837448	27.6514	0	0
2592	5.13529	2.55704	0.773336	0.88654	0.999856	100	0	0
2593	3.89288	2.22634	0.74357	0.884199	0.994288	87.3351	0	0
2594	37.0238	6.86587	0.529448	0.560816	0.721625	12.7202	0	0
2595	21.7836	5.26647	0.363423	0.685435	0.830265	22.4079	0	0
2596	8.11708	3.21481	0.713639	0.798096	0.86438	39.3979	0	0
2597	13.6665	4.17142	0.475773	0.701944	0.8677	24.1893	0	0
2598	4.5555	2.40837	0.56672	0.879253	0.96154	77.7452	0	0
2599	18.0564	4.7948	0.599646	0.835749	0.951476	50.0741	0	0
2600	6.37771	2.84962	0.398989	0.738116	0.880751	28.7447	0	0
2601	13.5009	4.14606	0.677674	0.837467	0.914255	50.7016	0	0
2602	15.1574	4.39306	0.588992	0.864717	0.957447	64.0708	0	0
2603	53.7549	8.27302	0.609995	0.712141	0.822537	25.3748	0	0
2604	9.93928	3.5574	0.378568	0.692915	0.817104	23.1952	0	0
2605	28.0785	5.97918	0.437638	0.637217	0.821572	17.995	0	0
2606	3.81006	2.20252	0.728313	0.893791	1	100	0	0
2607	5.88074	2.73635	0.883357	0.948693	0.993538	100	0	0
2608	16.0685	4.52317	0.962447	0.935141	0.958884	100	0	0
2609	4.14137	2.29629	0.492291	0.850109	0.986772	55.9365	0	0
2610	24.2684	5.55873	0.397908	0.66545	0.83371	20.4501	0	0
2611	6.70901	2.9227	0.795227	0.840236	0.909592	51.7499	0	0
2612	10.0221	3.57219	0.578556	0.77021	0.892662	33.8101	0	0
2613	15.3231	4.417	0.627391	0.866774	0.944711	65.5121	0	0
2614	5.38378	2.61817	0.793997	0.942804	0.983006	100	0	0
2615	5.4666	2.63824	0.701144	0.976736	0.98588	100	0	0
2616	3.81006	2.20252	0.735141	0.981938	1	100	0	0
2617	9.02818	3.39043	0.799172	0.964179	0.974707	100	0	0
2618	11.3473	3.80104	0.759788	0.853268	0.948139	57.4579	0	0
2619	7.70294	3.13172	0.772315	0.842918	0.98815	52.8131	0	0
2620	9.19383	3.4214	0.714237	0.659536	0.784709	19.9077	0	0
2621	8.28273	3.24745	0.768784	0.980828	0.964117	100	0	0
2622	26.0078	5.75449	0.287048	0.671616	0.871456	21.0329	0	0
2623	14.9917	4.36899	0.500885	0.643502	0.808829	18.5133	0	0
2624	6.46053	2.86807	0.497772	0.852445	0.976396	57.0515	0	0
2625	13.0867	4.08198	0.597663	0.837359	0.963681	50.6614	0	0
2626	21.7008	5.25645	0.781559	0.854975	0.955757	58.3257	0	0
2627	3.6444	2.15411	0.792274	0.928914	0.976555	100	0	0
2628	6.29488	2.83106	0.808519	0.961477	0.994264	100	0	0
2629	4.30702	2.34177	0.841522	0.884536	0.993623	88.3677	0	0
2630	9.35949	3.45208	0.700229	0.962706	0.979781	100	0	0
2631	20.127	5.06227	0.613027	0.888239	0.951847	100	0	0
2632	9.27666	3.43677	0.726234	0.902772	0.994846	100	0	0
2633	10.6847	3.68839	0.616799	0.895318	0.954937	100	0	0
2634	12.01	3.91044	0.86583	0.935546	0.966885	100	0	0
2635	14.2463	4.25899	0.573138	0.615562	0.84711	16.3191	0	0
2636	4.22419	2.31914	0.645189	0.941109	1	100	0	0
2637	5.88074	2.73635	0.901659	0.972078	0.972147	100	0	0
2638	97.1565	11.1222	0.656238	0.799735	0.843816	39.7731	0	0
2639	4.05854	2.27321	0.721578	0.90849	0.972008	100	0	0
2640	10.1878	3.60159	0.586118	0.869563	0.942097	67.6427	0	0
2641	9.02818	3.39043	0.635261	0.726108	0.85819	27.119	0	0
2642	4.47268	2.38638	0.847061	0.901385	0.993623	100	0	0
2643	9.02818	3.39043	0.721044	0.907133	0.962328	100	0	0
2644	26.0078	5.75449	0.781262	0.917619	0.923128	100	0	0
2645	26.5876	5.81828	0.712578	1	0.961583	100	0	0
2646	40.0056	7.137	0.628891	0.686848	0.784538	22.5543	0	0
2647	3.6444	2.15411	0.691121	0.893605	1	100	0	0
2648	33.4622	6.52729	0.534924	0.803287	0.939197	40.6081	0	0
2649	61.5407	8.8519	0.798868	0.706278	0.749704	24.6847	0	0
2650	6.29488	2.83106	0.811386	0.920956	0.987257	100	0	0
2651	3.31309	2.05386	0.8187	0.900427	0.996777	100	0	0
2652	19.7129	5.00992	0.644038	0.846189	0.937797	54.1809	0	0
2653	7.37163	3.06363	0.50698	0.831637	0.895497	48.6385	0	0
2654	14.412	4.28368	0.7436	0.791996	0.930637	38.0527	0	0
2655	14.5776	4.30822	0.532437	0.819541	0.971228	44.868	0	0
2656	46.3833	7.68486	0.537418	0.857388	0.945348	59.6134	0	0
2657	44.2298	7.50434	0.537503	0.658892	0.806881	19.8496	0	0
2658	10.4362	3.64525	0.667168	0.854683	0.966403	58.1747	0	0
2659	8.7797	3.34345	0.665771	0.942382	0.977056	100	0	0
2660	3.47875	2.10459	0.853815	0.901444	0.99374	100	0	0
2661	3.31309	2.05386	0.822959	0.997089	0.986774	100	0	0
2662	4.14137	2.29629	0.4923	0.850109	0.986772	55.9365	0	0
2663	5.4666	2.63824	0.836944	0.919696	1	100	0	0
2664	8.53122	3.2958	0.532193	0.848804	0.935173	55.3368	0	0
2665	22.6947	5.37548	0.839856	0.662309	0.802769	20.1601	0	0
2666	16.6483	4.60405	0.895108	0.868455	0.945821	66.7694	0	0
2667	16.1513	4.53481	0.395873	0.704324	0.888617	24.4598	0	0
2668	6.54336	2.88639	0.791212	0.945796	0.979392	100	0	0
2669	10.0221	3.57219	0.3669	0.716988	0.894278	25.9635	0	0
2670	8.61404	3.31176	0.738287	0.861349	0.951881	61.9069	0	0
2671	3.39592	2.07938	0.846458	0.92702	0.99374	100	0	0
2672	10.1049	3.58692	0.744427	0.911203	0.959404	100	0	0
2673	3.31309	2.05386	0.823181	0.915656	0.975241	100	0	0
2674	44.9752	7.56732	0.783422	0.700555	0.81506	24.0331	0	0
2675	5.13529	2.55704	0.724598	0.971615	1	100	0	0
2676	9.52514	3.4825	0.884545	0.95107	0.970664	100	0	0
2677	4.38985	2.36418	0.840806	0.996435	0.964818	100	0	0
2678	11.7615	3.86978	0.714711	0.951733	0.959276	100	0	0
2679	29.5694	6.13587	0.569835	0.780269	0.88861	35.6706	0	0
2680	5.13529	2.55704	0.518148	0.848404	0.993964	55.156	0	0
2681	10.4362	3.64525	0.592103	0.90849	0.971392	100	0	0
2682	21.3695	5.21617	0.507033	0.69988	0.810982	23.9577	0	0
2683	3.39592	2.07938	0.846695	0.927031	1	100	0	0
2684	6.21205	2.81237	0.520637	0.894698	0.978586	100	0	0
2685	55.7428	8.4246	0.799906	0.644075	0.738667	18.5614	0	0
2686	5.63226	2.67791	0.880049	0.94603	0.987295	100	0	0
2687	19.6301	4.99938	0.554777	0.700183	0.793164	23.9914	0	0
2688	20.624	5.12438	0.656359	0.894628	0.953736	100	0	0
2689	3.6444	2.15411	0.792289	0.928914	0.976555	100	0	0
2690	11.3473	3.80104	0.656438	0.850266	0.94325	56.0098	0	0
2691	12.9211	4.05606	0.882024	0.834737	0.912662	49.7125	0	0
2692	9.35949	3.45208	0.923447	0.942764	0.991389	100	0	0
2693	3.72723	2.17845	0.706347	0.918174	0.973634	100	0	0
2694	3.56158	2.12949	0.763733	0.838346	0.973209	51.029	0	0
2695	52.3469	8.16395	0.703349	0.860469	0.91232	61.3757	0	0
2696	91.3586	10.7852	0.864496	0.683707	0.815031	22.2305	0	0
2697	4.30702	2.34177	0.811107	0.935898	0.964818	100	0	0
2698	12.2584	3.95069	0.421307	0.804184	0.882116	40.8238	0	0
2699	9.35949	3.45208	0.816849	0.925241	1	100	0	0
2700	4.38985	2.36418	0.858506	0.925015	0.977846	100	0	0
2701	9.60797	3.49761	0.750699	0.880033	0.975638	78.8866	0	0
2702	3.31309	2.05386	0.854064	0.954648	0.99374	100	0	0
2703	3.6444	2.15411	0.792267	0.928914	0.976555	100	0	0
2704	12.0928	3.9239	0.422507	0.787573	0.958564	37.1248	0	0
2705	8.61404	3.31176	0.635132	0.866367	1	65.2187	0	0
2706	12.6726	4.01687	0.663804	0.898557	0.948591	100	0	0
2707	3.6444	2.15411	0.609712	0.80688	0.907665	41.4844	0	0
2708	20.7068	5.13466	0.357105	0.750361	0.890811	30.5412	0	0
2709	22.7775	5.38528	0.633067	0.879085	0.959823	77.5093	0	0
2710	3.47875	2.10459	0.854068	0.901455	0.99374	100	0	0
2711	43.7328	7.46206	0.941948	0.711424	0.764799	25.2891	0	0
2712	50.856	8.04685	0.891157	0.971385	0.96441	100	0	0
2713	6.29488	2.83106	0.589889	0.84539	0.967856	53.8389	0	0
2714	3.23027	2.02803	0.787894	0.926299	0.991134	100	0	0
2715	34.042	6.58359	0.904872	0.897066	0.938829	100	0	0
2716	3.72723	2.17845	0.734733	0.884042	0.9969	86.8863	0	0
2717	4.14137	2.29629	0.648907	0.917733	0.979926	100	0	0
2718	38.7632	7.0253	0.614195	0.808591	0.954688	41.9138	0	0
2719	8.61404	3.31176	0.53018	0.79355	0.902451	38.3879	0	0
2720	9.35949	3.45208	0.49816	0.785524	0.916058	36.7072	0	0
2721	51.7671	8.11861	0.428903	0.710444	0.863481	25.1727	0	0
2722	8.7797	3.34345	0.431101	0.720887	0.901802	26.4496	0	0
2723	27.4987	5.91713	0.452871	0.727047	0.854692	27.2417	0	0
2724	18.4705	4.84947	0.70951	0.857985	0.893398	59.9437	0	0
2725	53.1752	8.22829	0.640853	0.835557	0.928977	50.0052	0	0
2726	3.31309	2.05386	0.822959	0.915645	0.970951	100	0	0
2727	5.05247	2.53634	0.494904	0.820894	1	45.2604	0	0
2728	3.81006	2.20252	0.867146	0.928309	0.976555	100	0	0
2729	12.1756	3.93732	0.522387	0.761295	0.851199	32.2816	0	0
2730	77.0294	9.90338	0.634852	0.76325	0.829795	32.6079	0	0
2731	7.95142	3.18183	0.774399	0.847746	0.945853	54.8617	0	0
2732	7.62012	3.11484	0.924747	0.881865	0.929215	81.968	0	0
2733	19.4644	4.97824	0.704704	0.812647	0.895707	42.9648	0	0
2734	35.6986	6.74187	0.726695	0.817592	0.881828	44.3138	0	0
2735	6.46053	2.86807	0.514146	0.735682	0.864843	28.4049	0	0
2736	3.6444	2.15411	0.689972	0.874164	0.993064	71.758	0	0
2737	5.30095	2.59796	0.525905	0.8665	0.984334	65.3143	0	0
2738	7.8686	3.16522	0.764017	0.896128	0.949411	100	0	0
2739	6.29488	2.83106	0.448416	0.793022	0.964838	38.2735	0	0
2740	8.94535	3.37484	0.78119	0.921667	0.978065	100	0	0
2741	17.8079	4.76169	0.832512	0.761203	0.841006	32.2663	0	0
2742	5.4666	2.63824	0.846714	0.919688	0.985925	100	0	0
2743	4.38985	2.36418	0.661299	0.87525	0.997162	72.8753	0	0
2744	3.56158	2.12949	0.763738	0.903516	0.926437	100	0	0
2745	11.4302	3.81489	0.592111	0.825349	0.897526	46.6021	0	0
2746	10.6019	3.67407	0.771754	0.937088	0.989006	100	0	0
2747	10.5191	3.65969	0.460192	0.760103	0.979402	32.085	0	0
2748	28.7411	6.04932	0.606644	0.853636	0.936086	57.642	0	0
2749	18.222	4.81674	0.745252	0.780281	0.843855	35.6729	0	0
2750	10.3534	3.63075	0.644672	0.865363	0.934489	64.5131	0	0
2751	22.1149	5.30637	0.622848	0.796765	0.90183	39.0975	0	0
2752	9.60797	3.49761	0.582575	0.657801	0.820404	19.7515	0	0
2753	9.6908	3.51265	0.790146	0.92652	0.966737	100	0	0
2754	63.1144	8.96436	0.954159	0.927553	0.927156	100	0	0
2755	17.3109	4.69478	0.52507	0.712368	0.81246	25.402	0	0
2756	5.05247	2.53634	0.50669	0.825082	0.965019	46.5196	0	0
2757	3.31309	2.05386	0.818489	0.900416	1	100	0	0
2758	27.4158	5.90821	0.515002	0.64597	0.800663	18.7211	0	0
2759	9.19383	3.4214	0.79591	0.872631	0.97375	70.2864	0	0
2760	6.12922	2.79356	0.355026	0.671919	0.890077	21.062	0	0
2761	3.81006	2.20252	0.949134	1	0.969842	100	0	0
2762	23.1917	5.43402	0.527529	0.858289	0.944994	60.114	0	0
2763	6.0464	2.77462	0.771632	0.882665	1	83.5589	0	0
2764	21.3695	5.21617	0.798198	0.654927	0.717924	19.4958	0	0
2765	4.14137	2.29629	0.627842	0.898464	0.971056	100	0	0
2766	34.7047	6.64736	0.812237	0.816769	0.909304	44.0837	0	0
2767	4.63833	2.43017	0.532898	0.776981	0.90221	35.0452	0	0
2768	3.97571	2.2499	0.703838	0.918878	0.988623	100	0	0
2769	11.513	3.82868	0.383614	0.759296	0.965322	31.9529	0	0
2770	7.45446	3.0808	0.412471	0.841354	0.966591	52.1871	0	0
2771	21.7008	5.25645	0.660255	0.898358	0.937857	100	0	0
2772	23.6886	5.49193	0.752418	0.829357	0.899271	47.8792	0	0
2773	4.72116	2.45177	0.965565	0.931619	1	100	0	0
2774	15.0746	4.38104	0.674128	0.929415	0.941597	100	0	0
2775	3.89288	2.22634	0.672413	0.909256	0.988623	100	0	0
2776	5.79791	2.71701	0.61969	0.883855	0.967631	86.3745	0	0
2777	15.2402	4.40505	0.946844	0.836914	0.904139	50.4976	0	0
2778	4.47268	2.38638	0.653518	0.939466	0.984812	100	0	0
2779	19.0503	4.925	0.3997	0.678953	0.856791	21.7506	0	0
2780	4.96964	2.51546	0.648395	0.854283	0.935846	57.9699	0	0
2781	36.7753	6.84279	0.713115	0.589026	0.710347	14.4715	0	0
2782	36.1127	6.78087	0.626981	0.737053	0.768219	28.5957	0	0
2783	4.96964	2.51546	0.633909	0.865434	0.992697	64.562	0	0
2784	3.72723	2.17845	0.714763	0.884042	0.993064	86.886	0	0
2785	12.9211	4.05606	0.623742	0.854771	0.951554	58.22	0	0
2786	6.21205	2.81237	0.69588	0.873588	0.980521	71.1908	0	0
2787	35.3673	6.71052	0.952474	0.84352	0.917244	53.0588	0	0
2788	8.11708	3.21481	0.781918	0.900495	0.95872	100	0	0
2789	4.05854	2.27321	0.776804	0.90849	0.973189	100	0	0
2790	31.8057	6.36367	0.659474	0.77891	0.899555	35.4099	0	0
2791	178.824	15.0893	0.737013	0.846063	0.893843	54.1267	0	0
2792	6.46053	2.86807	0.974322	0.923547	0.999869	100	0	0
2793	8.03425	3.19836	0.951604	0.68729	0.761703	22.6002	0	0
2794	8.36556	3.26364	0.540835	0.862307	0.97602	62.5006	0	0
2795	12.7554	4.02997	0.760025	0.978227	0.973916	100	0	0
2796	3.89288	2.22634	0.743809	0.917602	0.994288	100	0	0
2797	5.38378	2.61817	0.820108	0.942809	1	100	0	0
2798	5.13529	2.55704	0.620677	0.827577	0.927128	47.3034	0	0
2799	31.7229	6.35538	0.469638	0.794157	0.936776	38.5204	0	0
2800	22.1977	5.3163	0.441358	0.583668	0.77508	14.1231	0	0
2801	5.71509	2.69753	0.629799	0.862467	0.931821	62.6013	0	0
2802	11.2645	3.78714	0.468325	0.906056	0.969736	100	0	0
2803	23.6058	5.48232	0.763104	0.760445	0.773648	32.1412	0	0
2804	22.529	5.35582	0.713156	0.900258	0.895998	100	0	0
2805	3.31309	2.05386	0.853778	0.915645	1	100	0	0
2806	15.6544	4.4645	0.580087	0.932113	0.936469	100	0	0
2807	5.21812	2.57758	0.96225	0.893652	0.993056	100	0	0
2808	21.9492	5.28646	0.783217	0.957256	0.981969	100	0	0
2809	4.5555	2.40837	0.734701	0.94813	1	100	0	0
2810	40.3369	7.16649	0.822387	0.869088	0.912145	67.2642	0	0
2811	5.13529	2.55704	0.773108	0.886523	0.999856	100	0	0
2812	16.7311	4.61549	0.659885	0.788827	0.847728	37.384	0	0
2813	5.63226	2.67791	0.682127	0.969817	0.948577	100	0	0
2814	3.31309	2.05386	0.822959	0.997089	0.986774	100	0	0
2815	8.53122	3.2958	0.451843	0.833891	0.976038	49.4143	0	0
2816	8.53122	3.2958	0.383982	0.782585	0.992204	36.1217	0	0
2817	10.0221	3.57219	0.81657	0.990079	0.981464	100	0	0
2818	7.28881	3.04637	0.795459	0.957571	0.986981	100	0	0
2819	69.6578	9.41759	0.686825	0.70705	0.752184	24.7743	0	0
2820	3.39592	2.07938	0.846468	0.890648	0.970951	100	0	0
2821	24.4341	5.57767	0.378557	0.670242	0.875978	20.9015	0	0
2822	9.02818	3.39043	0.681833	0.890593	0.973555	100	0	0
2823	30.4805	6.22968	0.574342	0.687522	0.738109	22.6244	0	0
2824	49.9449	7.97445	0.412291	0.686447	0.84568	22.5126	0	0
2825	3.81006	2.20252	0.728542	0.893811	0.9969	100	0	0
2826	28.8239	6.05803	0.655652	0.922309	0.951109	100	0	0
2827	17.3937	4.706	0.78866	0.855579	0.913583	58.6407	0	0
2828	11.7615	3.86978	0.815906	0.891473	0.951532	100	0	0
2829	8.36556	3.26364	0.783899	0.974537	0.976439	100	0	0
2830	5.88074	2.73635	0.463189	0.685777	0.865565	22.4432	0	0
2831	5.4666	2.63824	0.690191	0.963207	0.976056	100	0	0
2832	7.95142	3.18183	0.539863	0.93515	0.987638	100	0	0
2833	52.3469	8.16395	0.43614	0.801761	0.921882	40.2456	0	0
2834	12.7554	4.02997	0.847778	0.886424	0.979118	100	0	0
2835	5.05247	2.53634	0.702596	0.91854	0.993525	100	0	0
2836	4.05854	2.27321	0.737519	0.928411	0.967501	100	0	0
2837	3.14744	2.00186	0.750501	0.898772	0.965166	100	0	0
2838	4.47268	2.38638	0.546549	0.859355	0.991887	60.7217	0	0
2839	16.0685	4.52317	0.624589	0.806602	0.945416	41.4156	0	0
2840	43.3187	7.42665	0.651683	0.599819	0.715297	15.1977	0	0
2841	8.61404	3.31176	0.843961	0.85293	0.967399	57.29	0	0
2842	8.19991	3.23117	0.742905	0.910759	0.969655	100	0	0
2843	29.6522	6.14446	0.751631	0.923898	0.955998	100	0	0
2844	30.1492	6.19573	0.564435	0.819534	0.908091	44.8658	0	0
2845	19.5473	4.98882	0.511377	0.656583	0.83151	19.6427	0	0
2846	5.88074	2.73635	0.715555	0.885608	1	92.7983	0	0
